InputFileName,Architecture,ExperimentDate,ScenarioPath,NumberOfInstances,SleepTime,WorkloadIterations,NumberOfIterations,StartTimestamp,MonolithExperiment,MicroserviceExperiment,C-State,Resident,Count,Latency
30-frontend-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,9,POLL,0.000%,6,0
30-frontend-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,10,C0,0.608%
22-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,1,C10,96.396%,37185,890
22-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,2,C9,0.025%,260,480
22-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,3,C8,2.526%,16647,200
22-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,4,C7s,0.003%,21,124
22-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,5,C6,0.173%,4743,85
22-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,6,C3,0.011%,908,70
22-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,7,C1E,0.106%,1914,10
22-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,8,C1,0.060%,2461,2
22-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,9,POLL,0.000%,9,0
22-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,10,C0,0.701%
8-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,1,C10,97.007%,32932,890
8-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,2,C9,0.021%,103,480
8-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,3,C8,2.041%,11366,200
8-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,4,C7s,0.002%,16,124
8-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,5,C6,0.082%,2201,85
8-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,6,C3,0.010%,779,70
8-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,7,C1E,0.100%,4593,10
8-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,8,C1,0.134%,7544,2
8-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,9,POLL,0.000%,13,0
8-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,10,C0,0.603%
9-api-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,1,C10,96.978%,40612,890
9-api-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,2,C9,0.023%,253,480
9-api-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,3,C8,2.042%,14343,200
9-api-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,4,C7s,0.001%,16,124
9-api-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,5,C6,0.203%,4950,85
9-api-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,6,C3,0.009%,745,70
9-api-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,7,C1E,0.101%,1887,10
9-api-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,8,C1,0.033%,1511,2
9-api-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,9,POLL,0.000%,9,0
9-api-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,10,C0,0.609%
19-api-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,1,C10,96.813%,40148,890
19-api-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,2,C9,0.020%,254,480
19-api-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,3,C8,2.255%,15314,200
19-api-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,4,C7s,0.001%,13,124
19-api-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,5,C6,0.176%,4563,85
19-api-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,6,C3,0.010%,834,70
19-api-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,7,C1E,0.054%,1304,10
19-api-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,8,C1,0.040%,1353,2
19-api-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,9,POLL,0.000%,9,0
19-api-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,10,C0,0.630%
24-api-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,1,C10,96.729%,40878,890
24-api-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,2,C9,0.024%,260,480
24-api-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,3,C8,2.253%,15243,200
24-api-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,4,C7s,0.002%,20,124
24-api-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,5,C6,0.185%,4683,85
24-api-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,6,C3,0.011%,883,70
24-api-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,7,C1E,0.130%,2164,10
24-api-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,8,C1,0.039%,1393,2
24-api-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,9,POLL,0.000%,8,0
24-api-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,10,C0,0.627%
4-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,1,C10,96.880%,34593,890
4-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,2,C9,0.016%,90,480
4-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,3,C8,2.133%,12075,200
4-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,4,C7s,0.002%,14,124
4-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,5,C6,0.100%,2698,85
4-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,6,C3,0.008%,757,70
4-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,7,C1E,0.118%,4564,10
4-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,8,C1,0.146%,7790,2
4-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,9,POLL,0.000%,13,0
4-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,10,C0,0.598%
12-frontend-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,1,C10,96.668%,15564,890
12-frontend-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,2,C9,0.025%,122,480
12-frontend-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,3,C8,2.340%,6692,200
12-frontend-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,4,C7s,0.003%,13,124
12-frontend-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,5,C6,0.194%,2183,85
12-frontend-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,6,C3,0.011%,433,70
12-frontend-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,7,C1E,0.079%,693,10
12-frontend-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,8,C1,0.071%,1154,2
12-frontend-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,9,POLL,0.000%,5,0
12-frontend-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,10,C0,0.608%
10-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,1,C10,96.832%,38212,890
10-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,2,C9,0.031%,346,480
10-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,3,C8,2.180%,15487,200
10-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,4,C7s,0.002%,22,124
10-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,5,C6,0.173%,4341,85
10-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,6,C3,0.011%,834,70
10-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,7,C1E,0.061%,1754,10
10-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,8,C1,0.042%,1859,2
10-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,9,POLL,0.000%,4,0
10-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,10,C0,0.669%
3-frontend-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,1,C10,96.907%,16710,890
3-frontend-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,2,C9,0.015%,85,480
3-frontend-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,3,C8,2.196%,6163,200
3-frontend-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,4,C7s,0.004%,18,124
3-frontend-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,5,C6,0.195%,2103,85
3-frontend-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,6,C3,0.011%,408,70
3-frontend-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,7,C1E,0.025%,473,10
3-frontend-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,8,C1,0.048%,775,2
3-frontend-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,9,POLL,0.000%,5,0
3-frontend-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,10,C0,0.597%
9-frontend-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,1,C10,97.345%,14269,890
9-frontend-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,2,C9,0.037%,29,480
9-frontend-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,3,C8,1.779%,4393,200
9-frontend-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,4,C7s,0.004%,13,124
9-frontend-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,5,C6,0.102%,1118,85
9-frontend-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,6,C3,0.008%,269,70
9-frontend-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,7,C1E,0.068%,1588,10
9-frontend-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,8,C1,0.143%,3314,2
9-frontend-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,9,POLL,0.000%,5,0
9-frontend-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,10,C0,0.514%
28-frontend-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,1,C10,96.815%,16602,890
28-frontend-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,2,C9,0.029%,118,480
28-frontend-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,3,C8,2.230%,6580,200
28-frontend-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,4,C7s,0.003%,10,124
28-frontend-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,5,C6,0.210%,2152,85
28-frontend-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,6,C3,0.010%,392,70
28-frontend-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,7,C1E,0.044%,449,10
28-frontend-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,8,C1,0.046%,664,2
28-frontend-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,9,POLL,0.000%,5,0
28-frontend-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,10,C0,0.614%
6-frontend-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,1,C10,96.945%,16904,890
6-frontend-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,2,C9,0.019%,113,480
6-frontend-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,3,C8,2.136%,6227,200
6-frontend-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,4,C7s,0.002%,6,124
6-frontend-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,5,C6,0.204%,2120,85
6-frontend-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,6,C3,0.016%,534,70
6-frontend-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,7,C1E,0.036%,567,10
6-frontend-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,8,C1,0.030%,453,2
6-frontend-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,9,POLL,0.000%,6,0
6-frontend-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,10,C0,0.612%
9-frontend-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,1,C10,97.421%,13762,890
9-frontend-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,2,C9,0.012%,15,480
9-frontend-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,3,C8,1.739%,4375,200
9-frontend-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,4,C7s,0.002%,11,124
9-frontend-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,5,C6,0.087%,974,85
9-frontend-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,6,C3,0.005%,223,70
9-frontend-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,7,C1E,0.034%,1456,10
9-frontend-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,8,C1,0.158%,3496,2
9-frontend-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,9,POLL,0.000%,3,0
9-frontend-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,10,C0,0.542%
25-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,1,C10,96.347%,36182,890
25-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,2,C9,0.029%,248,480
25-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,3,C8,2.559%,16695,200
25-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,4,C7s,0.002%,20,124
25-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,5,C6,0.195%,5374,85
25-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,6,C3,0.014%,1193,70
25-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,7,C1E,0.086%,2529,10
25-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,8,C1,0.084%,4284,2
25-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,9,POLL,0.000%,19,0
25-api-baseline.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,10,C0,0.684%
16-api-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,1,C10,96.564%,38200,890
16-api-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,2,C9,0.025%,234,480
16-api-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,3,C8,2.457%,16321,200
16-api-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,4,C7s,0.002%,18,124
16-api-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,5,C6,0.174%,4849,85
16-api-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,6,C3,0.011%,909,70
16-api-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,7,C1E,0.074%,1997,10
16-api-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,8,C1,0.056%,2517,2
16-api-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,9,POLL,0.000%,15,0
16-api-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,10,C0,0.637%
6-api-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,1,C10,96.958%,39771,890
6-api-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,2,C9,0.047%,222,480
6-api-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,3,C8,2.029%,13824,200
6-api-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,4,C7s,0.002%,16,124
6-api-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,5,C6,0.184%,4470,85
6-api-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,6,C3,0.010%,848,70
6-api-monitor.csv,micro,07-12-23T20-32-01,2,5,300,50,30,07-12-23T20-32-01,08-12-23T13-27-55,09-12-23T06-24-41,7,C1E,0.102%,1980,10
