#,DateTime,Architecture,File,Total Elapsed Time (sec),Cumulative Package Energy_0 (mWh),Cumulative IA Energy_0 (mWh),Cumulative DRAM Energy_0 (mWh),Cumulative Package Energy_0 (Joules),Cumulative IA Energy_0 (Joules),Cumulative DRAM Energy_0 (Joules), Package Temperature_0 (C)
27,05-11-23T17-17-45,micro,api-monitor,34.188193,13.596208,6.783719,6.521166,48.946350,24.421387,23.476196,36.8235294117647
27,05-11-23T17-17-45,micro,frontend-baseline,106.490136,45.260841,22.382202,20.610555,162.939026,80.575928,74.197998,37.028301886792455
27,05-11-23T17-17-45,micro,frontend-monitor,106.578252,284.021759,233.265160,33.337165,1022.478333,839.754578,120.013794,46.490566037735846
28,05-11-23T17-17-45,micro,api-baseline,34.147392,13.919491,6.996579,6.505347,50.110168,25.187683,23.419250,39.205882352941174
28,05-11-23T17-17-45,micro,api-monitor,34.143706,25.108388,16.484663,6.577674,90.390198,59.344788,23.679626,36.6764705882353
28,05-11-23T17-17-45,micro,frontend-baseline,106.297416,232.252570,191.929949,23.942735,836.109253,690.947815,86.193848,52.81132075471698
28,05-11-23T17-17-45,micro,frontend-monitor,106.433873,519.915839,453.107113,38.025174,1871.697021,1631.185608,136.890625,62.160377358490564
29,05-11-23T17-17-45,micro,api-baseline,34.082515,76.379157,63.469594,7.696652,274.964966,228.490540,27.707947,54.3235294117647
29,05-11-23T17-17-45,micro,api-monitor,34.150579,82.727458,69.472995,8.575745,297.818848,250.102783,30.872681,51.794117647058826
29,05-11-23T17-17-45,micro,frontend-baseline,106.264578,397.858378,354.613393,29.864858,1432.290161,1276.608215,107.513489,58.29245283018868
29,05-11-23T17-17-45,micro,frontend-monitor,106.397896,489.997949,423.361104,37.887234,1763.992615,1524.099976,136.394043,63.12264150943396
3,05-11-23T17-17-45,micro,api-baseline,34.169327,22.541114,13.776025,6.925083,81.148010,49.593689,24.930298,36.38235294117647
3,05-11-23T17-17-45,micro,api-monitor,34.171771,12.913767,6.126506,6.503635,46.489563,22.055420,23.413086,33.23529411764706
3,05-11-23T17-17-45,micro,frontend-baseline,106.542775,53.196716,30.700480,20.523834,191.508179,110.521729,73.885803,34.41509433962264
3,05-11-23T17-17-45,micro,frontend-monitor,106.556325,278.972354,227.177141,33.585171,1004.300476,817.837708,120.906616,43.556603773584904
30,05-11-23T17-17-45,micro,api-baseline,34.086393,84.935269,71.631402,8.559418,305.766968,257.873047,30.813904,54.294117647058826
30,05-11-23T17-17-45,micro,api-monitor,34.124422,57.149133,44.581418,6.950921,205.736877,160.493103,25.023315,50.794117647058826
30,05-11-23T17-17-45,micro,frontend-baseline,106.380070,209.344822,169.134047,23.826362,753.641357,608.882568,85.774902,52.009433962264154
30,05-11-23T17-17-45,micro,frontend-monitor,106.562648,286.345350,235.027245,33.315938,1030.843262,846.098083,119.937378,51.783018867924525
4,05-11-23T17-17-45,micro,api-baseline,34.160769,12.921939,6.095649,6.514977,46.518982,21.944336,23.453918,34.55882352941177
4,05-11-23T17-17-45,micro,api-monitor,34.170661,13.670044,6.540782,6.638353,49.212158,23.546814,23.898071,33.470588235294116
4,05-11-23T17-17-45,micro,frontend-baseline,106.462239,40.132650,18.561181,20.431586,144.477539,66.820251,73.553711,34.10377358490566
4,05-11-23T17-17-45,micro,frontend-monitor,106.504457,358.146023,305.118595,33.448808,1289.325684,1098.426941,120.415710,47.62264150943396
5,05-11-23T17-17-45,micro,api-baseline,34.160719,13.328705,6.581116,6.493446,47.983337,23.692017,23.376404,35.8235294117647
5,05-11-23T17-17-45,micro,api-monitor,34.148283,13.223928,6.487410,6.496412,47.606140,23.354675,23.387085,34.14705882352941
5,05-11-23T17-17-45,micro,frontend-baseline,106.434346,55.342475,31.605157,20.665097,199.232910,113.778564,74.394348,35.0377358490566
5,05-11-23T17-17-45,micro,frontend-monitor,106.536625,289.501495,237.108849,33.715396,1042.205383,853.591858,121.375427,44.25471698113208
6,05-11-23T17-17-45,micro,api-baseline,34.172387,19.481693,11.230621,6.844771,70.134094,40.430237,24.641174,35.61764705882353
6,05-11-23T17-17-45,micro,api-monitor,34.170620,13.062541,6.301405,6.507314,47.025146,22.685059,23.426331,33.0
6,05-11-23T17-17-45,micro,frontend-baseline,106.522122,43.839739,21.415846,20.587548,157.823059,77.097046,74.115173,34.0377358490566
6,05-11-23T17-17-45,micro,frontend-monitor,106.500239,280.228136,230.365618,33.069526,1008.821289,829.316223,119.050293,43.264150943396224
7,05-11-23T17-17-45,micro,api-baseline,34.191542,13.824599,7.083672,6.503652,49.768555,25.501221,23.413147,34.470588235294116
7,05-11-23T17-17-45,micro,api-monitor,34.173160,13.557553,6.395298,6.672991,48.807190,23.023071,24.022766,34.029411764705884
7,05-11-23T17-17-45,micro,frontend-baseline,106.539448,40.754886,19.201016,20.432095,146.717590,69.123657,73.555542,34.12264150943396
7,05-11-23T17-17-45,micro,frontend-monitor,106.580481,277.372911,226.140679,33.089464,998.542480,814.106445,119.122070,43.64150943396226
8,05-11-23T17-17-45,micro,api-baseline,34.195558,13.007931,6.095971,6.532169,46.828552,21.945496,23.515808,34.8235294117647
8,05-11-23T17-17-45,micro,api-monitor,34.179736,23.082954,15.933770,6.548326,83.098633,57.361572,23.573975,33.85294117647059
8,05-11-23T17-17-45,micro,frontend-baseline,106.491740,53.045807,30.348358,20.584208,190.964905,109.254089,74.103149,34.35849056603774
8,05-11-23T17-17-45,micro,frontend-monitor,106.659441,282.627106,230.778181,33.425802,1017.457581,830.801453,120.332886,43.37735849056604
9,05-11-23T17-17-45,micro,api-baseline,34.165392,18.615892,10.464766,6.816966,67.017212,37.673157,24.541077,35.0
9,05-11-23T17-17-45,micro,api-monitor,34.162995,13.709886,6.975403,6.499549,49.355591,25.111450,23.398376,33.14705882352941
9,05-11-23T17-17-45,micro,frontend-baseline,106.469633,86.837040,62.749057,21.060537,312.613342,225.896606,75.817932,36.264150943396224
9,05-11-23T17-17-45,micro,frontend-monitor,106.532147,276.845957,225.030128,33.601142,996.645447,810.108459,120.964111,43.509433962264154
